PG.ProteinAccessions	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] ZHW_20260422_D1.raw.PG.Quantity	[2] ZHW_20260422_D2.raw.PG.Quantity	[3] ZHW_20260422_D3.raw.PG.Quantity	[4] ZHW_20260422_Q1.raw.PG.Quantity	[5] ZHW_20260422_Q2.raw.PG.Quantity	[6] ZHW_20260422_Q3.raw.PG.Quantity	[7] ZHW_20260422_S1.raw.PG.Quantity	[8] ZHW_20260422_S2.raw.PG.Quantity	[9] ZHW_20260422_S3.raw.PG.Quantity	[10] ZHW_20260422_P1.raw.PG.Quantity	[11] ZHW_20260422_P2.raw.PG.Quantity	[12] ZHW_20260422_P3.raw.PG.Quantity	[13] ZHW_20260422_W1.raw.PG.Quantity	[14] ZHW_20260422_W2.raw.PG.Quantity	[15] ZHW_20260422_W3.raw.PG.Quantity	[16] ZHW_20260422_N1.raw.PG.Quantity	[17] ZHW_20260422_N2.raw.PG.Quantity	[18] ZHW_20260422_N3.raw.PG.Quantity
Q6Q0C0	TRAF7	E3 ubiquitin-protein ligase TRAF7	TRAF7_HUMAN	1819.776123046875	1281.315673828125	1835.2745361328125	282.8828125	1193.9825439453125	1229.1585693359375	1811.2808837890625	2408.892822265625	3485.601318359375	153.11805725097656	555.84033203125	214.30795288085938	268.4229736328125	544.4536743164062	292.1950378417969	82.56501007080078	75.06429290771484	53.0496940612793
Q6QNY0	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	BL1S3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.916259765625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6QNY1	BLOC1S2	Biogenesis of lysosome-related organelles complex 1 subunit 2	BL1S2_HUMAN	682.3901977539062	753.0776977539062	972.1329345703125	NaN	531.1861572265625	564.0447998046875	938.7548217773438	1738.4921875	953.3207397460938	119.08316802978516	590.6005249023438	299.25799560546875	289.9591979980469	286.6338806152344	104.53431701660156	NaN	141.26463317871094	20.156185150146484
Q6R327	RICTOR	Rapamycin-insensitive companion of mTOR	RICTR_HUMAN	4820.8525390625	2144.095703125	3450.7705078125	680.9425659179688	1865.0079345703125	962.5765991210938	4250.73876953125	6140.1328125	6932.7705078125	790.9794921875	2862.86572265625	836.9912109375	938.427001953125	2521.190185546875	1418.263427734375	150.04757690429688	364.86431884765625	NaN
Q6RFH5	WDR74	WD repeat-containing protein 74	WDR74_HUMAN	1184.8040771484375	695.9151000976562	1465.802490234375	247.93968200683594	1060.99072265625	1116.361328125	1379.8594970703125	1962.7430419921875	3211.164794921875	100.26187133789062	404.5827331542969	109.89627075195312	103.59831237792969	204.68057250976562	86.93453979492188	42.78169631958008	189.91860961914062	NaN
Q6RI45	BRWD3	Bromodomain and WD repeat-containing protein 3	BRWD3_HUMAN	NaN	130.8028106689453	693.4135131835938	NaN	325.1281433105469	141.8985595703125	NaN	NaN	765.988037109375	NaN	71.68006134033203	37.30295181274414	NaN	NaN	NaN	NaN	35.068946838378906	NaN
Q6RW13	AGTRAP	Type-1 angiotensin II receptor-associated protein	ATRAP_HUMAN	5194.0400390625	3814.305419921875	6383.87255859375	656.9218139648438	1933.0372314453125	5099.05419921875	3658.08837890625	8456.515625	8778.4814453125	121.5340805053711	623.0905151367188	283.28363037109375	350.31781005859375	353.4027404785156	496.3047180175781	253.14080810546875	170.97593688964844	NaN
Q6SJ93	FAM111B	Serine protease FAM111B	F111B_HUMAN	3072.3740234375	1518.5272216796875	1838.16845703125	549.0697021484375	1247.9769287109375	423.57476806640625	2945.889404296875	3167.13671875	4241.79833984375	652.6141357421875	2016.8775634765625	749.5969848632812	779.977783203125	1452.1278076171875	833.1395263671875	92.3651351928711	384.906494140625	827.403564453125
Q6STE5	SMARCD3	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3	SMRD3_HUMAN	2712.674072265625	1546.7110595703125	2832.03466796875	251.01715087890625	596.5027465820312	1261.1357421875	3190.252685546875	2997.225341796875	5787.9111328125	412.78326416015625	1882.851806640625	619.4730834960938	638.364501953125	1087.97216796875	548.9014282226562	203.1090545654297	270.81610107421875	17.947669982910156
Q6SZW1	SARM1	NAD(+) hydrolase SARM1	SARM1_HUMAN	145.0288543701172	147.83462524414062	196.68051147460938	NaN	88.38562774658203	NaN	232.77439880371094	231.55836486816406	420.86883544921875	NaN	182.21722412109375	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6T4R5	NHS	Actin remodeling regulator NHS	NHS_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	517.586181640625	851.2232666015625	1240.2669677734375	163.78305053710938	618.2720947265625	278.9482727050781	257.00579833984375	299.4744873046875	81.67033386230469	NaN	214.47979736328125	NaN
Q6TFL4	KLHL24	Kelch-like protein 24	KLH24_HUMAN	398.135498046875	182.96334838867188	1430.546875	NaN	713.6363525390625	1320.271240234375	397.6131591796875	976.7459106445312	821.7622680664062	NaN	64.69283294677734	46.64192581176758	NaN	54.28413391113281	NaN	26.0219783782959	NaN	NaN
Q6U841	SLC4A10	Sodium-driven chloride bicarbonate exchanger	S4A10_HUMAN	594.1845092773438	NaN	NaN	NaN	NaN	NaN	NaN	410.69403076171875	253.3575897216797	NaN	57.74161911010742	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6UB35	MTHFD1L	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	C1TM_HUMAN	5364.044921875	3133.2421875	5553.29150390625	333.7681884765625	991.8402709960938	328.4871520996094	6070.6748046875	8735.5693359375	12231.6298828125	622.7971801757812	1943.3116455078125	568.0194702148438	826.8092651367188	1793.8743896484375	963.7029418945312	109.54222869873047	282.1763916015625	35.43141174316406
Q6ULP2	AFTPH	Aftiphilin	AFTIN_HUMAN	575.7741088867188	407.9311828613281	287.37457275390625	NaN	NaN	NaN	951.37158203125	1784.8963623046875	3179.78515625	410.4035339355469	2157.5849609375	398.27459716796875	354.7604675292969	1326.30810546875	381.36614990234375	NaN	43.4714241027832	NaN
Q6UN15	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	FIP1_HUMAN	230.7220916748047	139.0731964111328	221.5187225341797	33.629207611083984	NaN	80.18736267089844	685.518798828125	1187.4561767578125	2224.69482421875	223.3881378173828	584.9058837890625	198.1798858642578	154.36814880371094	305.74658203125	120.3895034790039	23.795394897460938	236.15899658203125	28.577861785888672
Q6UUV7	CRTC3	CREB-regulated transcription coactivator 3	CRTC3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	321.3397521972656	830.1502075195312	1323.0941162109375	263.8001403808594	875.957763671875	590.2340087890625	501.44989013671875	317.62322998046875	93.26640319824219	NaN	NaN	NaN
Q6UVJ0	SASS6	Spindle assembly abnormal protein 6 homolog	SAS6_HUMAN	439.3275146484375	300.81109619140625	569.3734130859375	135.29945373535156	395.59490966796875	437.29620361328125	714.2247924804688	612.4729614257812	1703.46044921875	204.64083862304688	408.5736389160156	215.02122497558594	204.12197875976562	549.3487548828125	276.04522705078125	97.10470581054688	199.11227416992188	NaN
Q6UVK1	CSPG4	Chondroitin sulfate proteoglycan 4	CSPG4_HUMAN	415.9037780761719	181.34677124023438	231.3405303955078	NaN	279.6658020019531	385.2626037597656	472.4153747558594	1720.0357666015625	2435.65087890625	68.39254760742188	239.51107788085938	147.37362670898438	168.05294799804688	156.53302001953125	124.86890411376953	NaN	312.2461242675781	NaN
Q6UW02	CYP20A1	Cytochrome P450 20A1	CP20A_HUMAN	369.7623596191406	252.5913543701172	451.3988952636719	NaN	113.42023468017578	54.815757751464844	516.5567626953125	556.8451538085938	1442.374267578125	73.18456268310547	276.8503112792969	132.53347778320312	104.02420806884766	257.7404479980469	150.15699768066406	NaN	NaN	NaN
Q6UW56	ATRAID	All-trans retinoic acid-induced differentiation factor	ARAID_HUMAN	3691.023193359375	2468.197509765625	4296.91357421875	618.5021362304688	2941.856689453125	3144.875244140625	2955.63037109375	3321.036865234375	3493.60009765625	NaN	NaN	NaN	203.6841583251953	NaN	NaN	NaN	NaN	NaN
Q6UW63	POGLUT2	Protein O-glucosyltransferase 2	PLGT2_HUMAN	1358.2530517578125	764.14990234375	1491.71435546875	165.4380645751953	449.2853088378906	351.9100646972656	1399.55615234375	1977.3253173828125	3612.235107421875	216.57656860351562	608.9983520507812	257.913818359375	269.6517028808594	471.8152770996094	337.9462585449219	49.21811294555664	125.7788314819336	NaN
Q6UW68	TMEM205	Transmembrane protein 205	TM205_HUMAN	1600.2113037109375	1273.71484375	2452.740234375	85.18263244628906	1097.2318115234375	1872.926513671875	1316.2867431640625	2935.222900390625	3590.34033203125	101.43849182128906	134.0077362060547	80.41503143310547	133.77122497558594	NaN	90.41263580322266	11.453058242797852	NaN	16.826065063476562
Q6UWE0	LRSAM1	E3 ubiquitin-protein ligase LRSAM1	LRSM1_HUMAN	2264.437744140625	1936.4686279296875	2491.423583984375	707.302978515625	1822.875732421875	1073.8358154296875	2939.239501953125	4150.1064453125	7639.89013671875	1053.7841796875	2534.491943359375	1040.6243896484375	1190.4293212890625	3696.679931640625	1917.314697265625	227.37118530273438	726.6397705078125	67.77409362792969
Q6UWP2	DHRS11	Dehydrogenase/reductase SDR family member 11	DHR11_HUMAN	2112.07666015625	966.5995483398438	1389.2296142578125	NaN	691.22509765625	528.25341796875	1237.350830078125	2794.098876953125	NaN	53.009002685546875	193.60302734375	85.46012115478516	103.8549575805664	111.79324340820312	88.74201965332031	39.9398307800293	17.18349266052246	NaN
Q6UWP7	LCLAT1	Lysocardiolipin acyltransferase 1	LCLT1_HUMAN	3789.63623046875	2060.72998046875	3311.341796875	237.6693878173828	539.1096801757812	884.4002685546875	2969.63232421875	5641.01123046875	6123.26318359375	430.8443603515625	1495.6146240234375	458.2152099609375	458.7497253417969	1183.1986083984375	803.2619018554688	40.109127044677734	137.52740478515625	NaN
Q6UWP8	SBSN	Suprabasin	SBSN_HUMAN	351.72784423828125	294.6641845703125	NaN	NaN	301.84136962890625	300.3936462402344	966.3163452148438	730.5022583007812	275.9059753417969	366.1864318847656	199.2852020263672	188.3740692138672	248.74032592773438	336.1390075683594	257.2031555175781	189.70672607421875	230.5669403076172	653.9496459960938
Q6UWU4	C6orf89	Bombesin receptor-activated protein C6orf89	CF089_HUMAN	151.6999969482422	171.1952667236328	196.46839904785156	NaN	81.7036361694336	NaN	323.9465637207031	369.0071716308594	596.285888671875	48.519569396972656	NaN	NaN	NaN	NaN	68.68383026123047	NaN	NaN	NaN
Q6UX04	CWC27	Spliceosome-associated protein CWC27 homolog	CWC27_HUMAN	817.332763671875	190.1080322265625	488.7815856933594	NaN	173.18621826171875	149.9192352294922	401.53857421875	1329.362060546875	894.1359252929688	85.82988739013672	202.79818725585938	76.10982513427734	44.999488830566406	136.87059020996094	NaN	195.5738067626953	296.5033264160156	40.30748748779297
Q6UX07	DHRS13	Dehydrogenase/reductase SDR family member 13	DHR13_HUMAN	421.2311096191406	186.53076171875	199.3665313720703	30.14275360107422	123.64995574951172	NaN	255.5570068359375	782.1945190429688	758.5867919921875	99.88400268554688	363.7591857910156	129.13980102539062	106.09291076660156	239.9483184814453	131.76380920410156	NaN	27.641921997070312	NaN
Q6UX72	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	B3GN9_HUMAN	748.2423706054688	591.953857421875	421.67437744140625	NaN	177.45314025878906	143.58685302734375	720.59716796875	416.9845275878906	978.8050537109375	NaN	268.0103759765625	NaN	167.251220703125	NaN	NaN	NaN	NaN	NaN
Q6UXD1	HRCT1	Histidine-rich carboxyl terminus protein 1	HRCT1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	564.1248168945312	2826.908203125	1107.998291015625	NaN	493.82342529296875	242.58837890625	753.444580078125	NaN	627.8265380859375	NaN	NaN	NaN
Q6UXH1	CRELD2	Protein disulfide isomerase CRELD2	CREL2_HUMAN	280.1895446777344	202.03048706054688	262.478759765625	NaN	97.86846160888672	376.98663330078125	501.7685546875	1129.1922607421875	1680.789794921875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6UXN9	WDR82	WD repeat-containing protein 82	WDR82_HUMAN	5477.2001953125	2855.7705078125	5082.3642578125	364.9771728515625	2217.840576171875	1546.7591552734375	3448.767578125	9823.810546875	3184.150634765625	349.9737243652344	1266.00732421875	497.5569152832031	746.6212768554688	1198.4736328125	667.7572021484375	184.57339477539062	425.14239501953125	99.51582336425781
Q6UXT9	ABHD15	Protein ABHD15	ABH15_HUMAN	266.42755126953125	134.95761108398438	202.64962768554688	63.74580383300781	242.52963256835938	180.94036865234375	253.58872985839844	437.1437683105469	466.16094970703125	68.99742126464844	286.28033447265625	59.04895782470703	88.42742919921875	64.29654693603516	54.17528533935547	13.733732223510742	NaN	NaN
Q6UXV4	APOOL	MICOS complex subunit MIC27	MIC27_HUMAN	1090.6180419921875	458.8688049316406	962.15185546875	100.34172821044922	468.6595764160156	272.53997802734375	876.05908203125	2088.707275390625	1369.69921875	208.813232421875	462.69091796875	140.3329620361328	192.58116149902344	421.6595153808594	185.3509979248047	55.088069915771484	108.3960189819336	NaN
Q6UXY1	BAIAP2L2	BAR/IMD domain-containing adapter protein 2-like 2	BI2L2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	321.227783203125	347.9200439453125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6V0I7	FAT4	Protocadherin Fat 4	FAT4_HUMAN	NaN	46.88235092163086	196.0182342529297	NaN	NaN	177.16415405273438	NaN	NaN	614.6378784179688	71.13156127929688	159.02906799316406	85.31548309326172	NaN	207.11270141601562	109.91749572753906	NaN	NaN	NaN
Q6V1X1	DPP8	Dipeptidyl peptidase 8	DPP8_HUMAN	636.6121826171875	360.1930847167969	591.1226806640625	NaN	283.851806640625	226.28976440429688	574.1937866210938	756.4398193359375	704.7567749023438	NaN	182.5187225341797	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6VMQ6	ATF7IP	Activating transcription factor 7-interacting protein 1	MCAF1_HUMAN	262.1724548339844	159.55584716796875	273.0365295410156	NaN	215.13348388671875	106.06316375732422	354.7846374511719	352.81756591796875	1162.2489013671875	NaN	50.71491622924805	NaN	51.941734313964844	NaN	NaN	NaN	41.2256965637207	NaN
Q6VN20	RANBP10	Ran-binding protein 10	RBP10_HUMAN	825.0935668945312	413.98809814453125	775.8416137695312	27.149202346801758	347.1770324707031	262.6190185546875	888.539306640625	1631.3193359375	2397.87744140625	79.47807312011719	295.4482727050781	141.32395935058594	293.1549987792969	223.31265258789062	189.8218536376953	NaN	33.188995361328125	NaN
Q6VY07	PACS1	Phosphofurin acidic cluster sorting protein 1	PACS1_HUMAN	3042.56787109375	1785.6571044921875	2752.23388671875	299.4860534667969	1176.48388671875	676.00634765625	3972.81201171875	4488.60546875	8645.724609375	808.0408935546875	2592.65625	784.5598754882812	768.4801025390625	2048.187255859375	1011.5238037109375	160.93026733398438	396.029296875	62.213409423828125
Q6W2J9	BCOR	BCL-6 corepressor	BCOR_HUMAN	1440.933349609375	930.39404296875	1993.041015625	164.0558319091797	727.3990478515625	642.0699462890625	1924.2171630859375	2937.83740234375	3795.1259765625	171.8285675048828	659.2699584960938	341.1228942871094	207.27804565429688	291.355712890625	213.85313415527344	166.48167419433594	456.012939453125	NaN
Q6WCQ1	MPRIP	Myosin phosphatase Rho-interacting protein	MPRIP_HUMAN	613.9506225585938	575.0812377929688	1141.65185546875	183.07806396484375	718.6893920898438	648.2264404296875	1576.57763671875	1641.4512939453125	3928.418212890625	111.53382110595703	527.7623901367188	154.6353759765625	140.40988159179688	245.21896362304688	143.0166473388672	71.50028228759766	263.3296813964844	NaN
Q6WKZ4	RAB11FIP1	Rab11 family-interacting protein 1	RFIP1_HUMAN	848.0487060546875	372.33319091796875	1026.16748046875	62.83802795410156	466.06829833984375	275.60614013671875	713.9064331054688	2450.849365234375	3740.5439453125	884.2780151367188	2638.586181640625	1262.67529296875	1559.8658447265625	2096.152099609375	749.0079345703125	8.34478759765625	144.32546997070312	NaN
Q6WRX3	ZYG11A	Protein zyg-11 homolog A	ZY11A_HUMAN	307.7123718261719	181.3879852294922	361.896484375	4.4163103103637695	39.45998001098633	76.69752502441406	171.09603881835938	226.8159637451172	627.4580688476562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6XQN6	NAPRT	Nicotinate phosphoribosyltransferase	PNCB_HUMAN	13288.2216796875	9091.1181640625	17483.259765625	1983.26171875	11914.68359375	12521.255859375	15176.61328125	14830.4189453125	37035.2265625	476.0533142089844	2197.926025390625	768.2759399414062	712.6629638671875	702.927001953125	727.1760864257812	369.7180480957031	181.2412109375	212.605224609375
Q6XUX3	DSTYK	Dual serine/threonine and tyrosine protein kinase	DUSTY_HUMAN	728.0045166015625	345.197998046875	635.5323486328125	137.2643280029297	338.1487121582031	95.92569732666016	763.662109375	1216.8499755859375	1524.1522216796875	88.4166030883789	445.6385192871094	136.82215881347656	183.01576232910156	359.5325622558594	158.1803741455078	NaN	184.5679168701172	NaN
Q6XZF7	DNMBP	Dynamin-binding protein	DNMBP_HUMAN	2030.784423828125	1268.309814453125	1817.30224609375	374.2323913574219	594.5691528320312	358.8525390625	2122.220703125	2730.270263671875	5930.3662109375	395.00238037109375	1550.674560546875	467.2307434082031	370.7676086425781	1186.63720703125	589.5669555664062	154.46966552734375	155.3738250732422	85.51310729980469
Q6Y1H2	HACD2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	HACD2_HUMAN	6260.72607421875	2950.15234375	5196.65234375	492.006591796875	2844.827880859375	1594.13623046875	5802.13525390625	8267.1650390625	9637.296875	916.4572143554688	2890.30712890625	1163.2386474609375	1637.1202392578125	2917.142822265625	1627.060546875	191.87449645996094	278.25506591796875	59.0789909362793
Q6Y288	B3GLCT	Beta-1,3-glucosyltransferase	B3GLT_HUMAN	801.1383056640625	378.67108154296875	665.1749877929688	45.672149658203125	258.955322265625	56.64719009399414	597.8920288085938	842.51025390625	1537.0230712890625	117.55364227294922	250.75503540039062	127.34762573242188	121.99173736572266	230.80227661132812	157.7494659423828	NaN	NaN	NaN
Q6Y2X3	DNAJC14	DnaJ homolog subfamily C member 14	DJC14_HUMAN	458.4394226074219	208.24942016601562	228.12896728515625	48.912628173828125	113.11420440673828	NaN	252.3615264892578	628.7327270507812	886.552978515625	65.51181030273438	294.5063171386719	113.06197357177734	84.89411926269531	233.36680603027344	167.55458068847656	NaN	NaN	NaN
Q6Y7W6	GIGYF2	GRB10-interacting GYF protein 2	GGYF2_HUMAN	866.0604858398438	472.4740295410156	961.7769775390625	147.9432830810547	387.2610168457031	327.0312805175781	2047.6954345703125	2137.870361328125	4398.45068359375	565.7996215820312	2159.17822265625	615.3839111328125	675.104736328125	1463.2266845703125	649.3767700195312	84.1920394897461	188.3084259033203	NaN
Q6YBV0	SLC36A4	Neutral amino acid uniporter 4	S36A4_HUMAN	283.3758544921875	202.34767150878906	311.232421875	NaN	90.5738525390625	13.73745346069336	116.6941909790039	265.789794921875	378.5121765136719	NaN	38.906742095947266	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6YHK3	CD109	CD109 antigen	CD109_HUMAN	409.090087890625	326.7091064453125	444.360595703125	40.11967086791992	318.548095703125	286.0660095214844	437.7472839355469	955.1731567382812	440.74700927734375	13.403536796569824	60.687278747558594	NaN	39.2746467590332	106.1773452758789	NaN	33.13330078125	32.29978942871094	NaN
Q6YHU6	THADA	tRNA (32-2'-O)-methyltransferase regulator THADA	THADA_HUMAN	1521.26708984375	695.214111328125	1181.736572265625	174.26971435546875	742.3732299804688	471.6944580078125	737.7677001953125	1810.77099609375	1848.5592041015625	111.51639556884766	412.8128662109375	173.38409423828125	202.525146484375	286.3403015136719	185.20729064941406	71.69935607910156	112.89160919189453	NaN
Q6YN16	HSDL2	Hydroxysteroid dehydrogenase-like protein 2	HSDL2_HUMAN	5374.22021484375	2311.05078125	3773.927001953125	393.1330871582031	1799.237548828125	949.4525756835938	7585.05126953125	8221.4287109375	18402.990234375	1266.6824951171875	4743.3173828125	1534.6795654296875	1837.6217041015625	3875.09716796875	2028.4854736328125	224.3014678955078	385.3614196777344	102.32989501953125
Q6YP21	KYAT3	Kynurenine--oxoglutarate transaminase 3	KAT3_HUMAN	2419.74560546875	1699.3656005859375	3512.2255859375	374.7974853515625	1862.6109619140625	2611.29150390625	2165.922119140625	2134.798095703125	4828.28076171875	72.66905975341797	264.4012145996094	120.0326156616211	144.859619140625	149.82884216308594	82.04344940185547	104.81111145019531	60.607208251953125	NaN
Q6ZMB5	TMEM184A	Transmembrane protein 184A	T184A_HUMAN	NaN	99.19190216064453	134.70166015625	NaN	194.65882873535156	154.21951293945312	224.0262908935547	NaN	412.898681640625	NaN	NaN	73.25606536865234	NaN	NaN	49.042015075683594	NaN	NaN	NaN
Q6ZMG9	CERS6	Ceramide synthase 6	CERS6_HUMAN	570.337890625	234.46237182617188	627.209716796875	48.232845306396484	171.59414672851562	23.58023452758789	451.6737060546875	722.9630126953125	1064.8974609375	186.02008056640625	124.74478149414062	93.94012451171875	62.463687896728516	157.37149047851562	132.7119903564453	NaN	NaN	NaN
Q6ZMI0	PPP1R21	Protein phosphatase 1 regulatory subunit 21	PPR21_HUMAN	393.41455078125	330.7548828125	415.6229553222656	202.16600036621094	265.99432373046875	96.44969940185547	271.87200927734375	599.2341918945312	1345.7662353515625	63.90798568725586	85.43647766113281	NaN	61.13798141479492	153.62881469726562	97.23784637451172	NaN	23.801755905151367	NaN
Q6ZMQ8	AATK	Serine/threonine-protein kinase LMTK1	LMTK1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	506.33953857421875	NaN	NaN	572.9329223632812	NaN	NaN	NaN	NaN
Q6ZMR3	LDHAL6A	L-lactate dehydrogenase A-like 6A	LDH6A_HUMAN	NaN	NaN	11.39519214630127	NaN	NaN	NaN	41.80180358886719	506.2637939453125	169.0622100830078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6ZMZ3	SYNE3	Nesprin-3	SYNE3_HUMAN	1267.2557373046875	1017.06201171875	1315.408935546875	234.33682250976562	774.9700927734375	479.5532531738281	1699.9334716796875	2599.306640625	4636.53173828125	487.2889404296875	1301.0850830078125	501.9955139160156	774.755615234375	2104.183837890625	1144.453125	NaN	358.9565734863281	NaN
Q6ZN06	ZNF813	Zinc finger protein 813	ZN813_HUMAN	701.1265258789062	263.4515380859375	406.06097412109375	NaN	NaN	NaN	481.0615234375	669.9971923828125	1735.6328125	80.95378875732422	368.5979919433594	78.93608093261719	124.24144744873047	313.47369384765625	169.77821350097656	NaN	52.89285659790039	NaN
Q6ZN54	DEF8	Differentially expressed in FDCP 8 homolog	DEFI8_HUMAN	305.1414794921875	268.61865234375	511.26922607421875	70.12409210205078	NaN	NaN	329.998291015625	750.9953002929688	1404.4259033203125	366.7779541015625	405.498291015625	419.1719665527344	311.6175537109375	498.1942138671875	237.73545837402344	NaN	NaN	20.80841636657715
Q6ZN55	ZNF574	Zinc finger protein 574	ZN574_HUMAN	NaN	NaN	106.5458755493164	NaN	NaN	NaN	170.55699157714844	373.9742736816406	864.8130493164062	NaN	283.8551025390625	81.2554702758789	105.26771545410156	44.838645935058594	112.77674102783203	NaN	NaN	NaN
Q6ZNA5	FRRS1	Ferric-chelate reductase 1	FRRS1_HUMAN	2366.6572265625	1533.345947265625	2407.017578125	285.0086669921875	1803.7845458984375	2323.614990234375	1561.8876953125	3848.234375	2392.347900390625	167.98123168945312	355.6318054199219	174.8470458984375	232.59564208984375	NaN	123.77171325683594	NaN	NaN	NaN
Q6ZNB6	NFXL1	NF-X1-type zinc finger protein NFXL1	NFXL1_HUMAN	409.04071044921875	295.0069580078125	334.1963195800781	74.02066040039062	271.1780700683594	207.18641662597656	553.0892333984375	640.9904174804688	945.0673828125	82.66165924072266	105.95018768310547	56.21484375	73.12458038330078	201.35186767578125	82.26827239990234	104.99353790283203	29.508745193481445	NaN
Q6ZNJ1	NBEAL2	Neurobeachin-like protein 2	NBEL2_HUMAN	532.3159790039062	196.84210205078125	399.129638671875	132.05812072753906	340.2212829589844	213.33140563964844	414.1039123535156	496.9718322753906	820.9722900390625	19.21413803100586	104.05268859863281	17.455556869506836	44.524051666259766	135.54017639160156	83.94414520263672	36.55881118774414	26.257551193237305	NaN
Q6ZNW5	GDPGP1	GDP-D-glucose phosphorylase 1	GDPP1_HUMAN	1381.7078857421875	838.2477416992188	1243.82421875	90.52713012695312	458.2553405761719	189.9142303466797	1327.134765625	2056.14892578125	2189.01025390625	294.8673400878906	1056.9200439453125	238.60488891601562	372.8023376464844	802.3355712890625	384.5350646972656	28.384706497192383	181.19863891601562	NaN
Q6ZQQ2	SPATA31D1	Spermatogenesis-associated protein 31D1	S31D1_HUMAN	13193.03515625	9869.962890625	18928.955078125	3698.74853515625	9881.2900390625	16183.39453125	10293.2099609375	11723.8369140625	19923.95703125	777.2928466796875	1324.6610107421875	506.1749267578125	649.0449829101562	212.2881317138672	805.3859252929688	547.37109375	2403.23291015625	NaN
Q6ZRI6	C15orf39	Uncharacterized protein C15orf39	CO039_HUMAN	26.8360538482666	31.197948455810547	NaN	NaN	NaN	NaN	188.04537963867188	202.53756713867188	186.2176971435547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q6ZRP7	QSOX2	Sulfhydryl oxidase 2	QSOX2_HUMAN	2343.31689453125	1290.4124755859375	2538.1826171875	207.29269409179688	1235.18115234375	1403.63623046875	1859.287841796875	3553.486083984375	4499.2626953125	81.87947845458984	322.1697082519531	115.42010498046875	130.1243133544922	184.71823120117188	172.825439453125	NaN	132.0550537109375	NaN
Q6ZRQ5	MMS22L	Protein MMS22-like	MMS22_HUMAN	781.8112182617188	470.69073486328125	915.01806640625	62.87998580932617	227.4090118408203	206.86663818359375	635.8276977539062	983.2492065429688	1192.7060546875	103.29938507080078	152.1219024658203	69.83203125	84.59784698486328	195.78018188476562	108.14608764648438	NaN	125.96736145019531	NaN
Q6ZRS2	SRCAP	Helicase SRCAP	SRCAP_HUMAN	2976.73388671875	1431.609130859375	2194.400146484375	372.779541015625	1158.30615234375	484.2242126464844	2069.692138671875	3130.857421875	3765.927490234375	566.2073974609375	946.7119140625	460.67022705078125	348.9722900390625	577.3610229492188	447.6396484375	380.7774353027344	386.8506774902344	153.81956481933594
Q6ZRV2	FAM83H	Protein FAM83H	FA83H_HUMAN	925.6433715820312	791.3843383789062	1308.7662353515625	13.0149507522583	549.7744140625	365.40435791015625	1045.73779296875	1568.558349609375	2861.3447265625	211.50985717773438	1329.6094970703125	185.0384063720703	193.7979278564453	321.746826171875	120.33927917480469	NaN	NaN	245.9424285888672
Q6ZS17	RIPOR1	Rho family-interacting cell polarization regulator 1	RIPR1_HUMAN	3134.9296875	1911.2828369140625	2710.082275390625	402.5257873535156	1097.13623046875	486.5353088378906	3055.02978515625	5276.076171875	5627.80908203125	474.7005310058594	1655.68212890625	497.0046691894531	588.6746826171875	1302.51611328125	782.0350952148438	81.82171630859375	248.33363342285156	80.45372009277344
Q6ZS30	NBEAL1	Neurobeachin-like protein 1	NBEL1_HUMAN	654.0093383789062	443.33807373046875	624.7392578125	203.12562561035156	435.33331298828125	208.4067840576172	498.026611328125	662.1322631835938	892.4486694335938	110.3798828125	141.14694213867188	76.1457290649414	62.47111892700195	264.9314270019531	131.30416870117188	54.5556755065918	66.94265747070312	34.75529479980469
